1670257912339	>>>	T|ADC|SOL,22,6,27,47|ANG,295|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.34,-53.77,993.41|MPU,GYR,-0.05,-0.05,0.08|MPU,MAG,-502.26,143.38,200.93
1670257913448	>>>	T|ADC|SOL,26,5,34,38|ANG,296|MAG,1,1,1,1|WHL,0|MPU,ACC,0.61,-58.04,995.85|MPU,GYR,-0.03,-0.12,0.04|MPU,MAG,-507.64,141.57,195.73
1670257913467	<<<	[C|ADC|T]
1670257913522	>>>	T|ADC|SOL,24,4,25,39|ANG,309|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.14,-54.69,995.97|MPU,GYR,-0.02,0.00,0.10|MPU,MAG,-509.43,125.34,200.93
1670257914585	>>>	T|ADC|SOL,31,6,26,45|ANG,301|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-55.11,995.24|MPU,GYR,0.01,-0.07,0.02|MPU,MAG,-511.22,130.75,202.66
1670257915665	>>>	T|ADC|SOL,25,7,26,40|ANG,292|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.92,-56.34,998.41|MPU,GYR,-0.01,-0.09,0.05|MPU,MAG,-514.81,130.75,206.13
1670257916777	>>>	T|ADC|SOL,28,4,25,41|ANG,306|MAG,1,1,1,1|WHL,0|MPU,ACC,3.42,-57.19,997.01|MPU,GYR,-0.22,-0.13,0.09|MPU,MAG,-509.43,143.38,204.40
1670257917884	>>>	T|ADC|SOL,28,4,26,40|ANG,298|MAG,1,1,1,1|WHL,0|MPU,ACC,2.38,-57.19,997.99|MPU,GYR,-0.23,-0.09,0.11|MPU,MAG,-509.43,139.77,207.86
1670257918469	<<<	[C|ADC|T]
1670257918524	>>>	T|ADC|SOL,31,7,23,40|ANG,299|MAG,1,1,1,1|WHL,0|MPU,ACC,1.65,-56.82,997.25|MPU,GYR,-0.02,-0.08,0.02|MPU,MAG,-509.43,132.55,200.93
1670257918996	>>>	T|ADC|SOL,32,3,27,39|ANG,313|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.79,-53.34,998.05|MPU,GYR,-0.06,-0.19,0.12|MPU,MAG,-518.39,127.14,199.20
1670257920104	>>>	T|ADC|SOL,29,3,23,40|ANG,300|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.44,-56.88,997.74|MPU,GYR,-0.05,0.05,0.04|MPU,MAG,-500.47,145.18,202.66
1670257921210	>>>	T|ADC|SOL,27,3,24,40|ANG,304|MAG,1,1,1,1|WHL,0|MPU,ACC,1.83,-56.82,997.80|MPU,GYR,-0.17,0.04,0.08|MPU,MAG,-521.97,127.14,209.60
1670257922324	>>>	T|ADC|SOL,24,3,24,37|ANG,320|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.78,-54.81,991.21|MPU,GYR,-0.18,-0.01,0.10|MPU,MAG,-505.84,118.12,197.46
