1669994159264	>>>	T|ADC|SOL,53,13,103,49|ANG,216|MAG,0,1,1,1|WHL,0|MPU,ACC,0.24,-46.81,951.48|MPU,GYR,0.02,-0.08,0.13|MPU,MAG,3560.36,57.47,-458.41
1669994160373	>>>	T|ADC|SOL,53,15,115,47|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.65,-47.73,948.49|MPU,GYR,0.08,-0.05,0.19|MPU,MAG,-10549.65,-91.89,-2149.18
1669994161486	>>>	T|ADC|SOL,50,12,111,45|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,-3.60,-49.38,944.21|MPU,GYR,-0.07,0.05,0.24|MPU,MAG,3560.36,-167.44,200.50
1669994162591	>>>	T|ADC|SOL,51,17,115,50|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.83,-49.01,950.26|MPU,GYR,0.06,0.02,0.16|MPU,MAG,3560.36,57.47,-114.46
1669994162630	<<<	[C|ADC|T]
1669994162690	>>>	T|ADC|SOL,50,12,112,48|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,2.44,-49.32,946.59|MPU,GYR,0.06,-0.11,0.23|MPU,MAG,-470.00,26984.98,-125.00
1669994163707	>>>	T|ADC|SOL,59,17,117,52|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.28,-46.08,949.58|MPU,GYR,0.01,-0.04,0.18|MPU,MAG,10089.45,-16760.59,-17999.95
1669994164812	>>>	T|ADC|SOL,54,12,106,48|ANG,214|MAG,0,1,1,1|WHL,0|MPU,ACC,7.63,-49.87,951.66|MPU,GYR,0.11,-0.15,0.14|MPU,MAG,-7959.45,-120.00,-2149.18
1669994165924	>>>	T|ADC|SOL,50,12,112,44|ANG,209|MAG,0,1,1,1|WHL,0|MPU,ACC,0.85,-48.95,947.63|MPU,GYR,0.14,-0.13,0.13|MPU,MAG,-15637.08,-120.00,-2149.18
1669994167036	>>>	T|ADC|SOL,56,16,116,49|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.61,-49.80,948.18|MPU,GYR,-0.02,0.01,0.21|MPU,MAG,3560.36,-167.44,209.73
1669994167636	<<<	[C|ADC|T]
1669994167695	>>>	T|ADC|SOL,56,16,116,51|ANG,214|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.46,-48.65,948.30|MPU,GYR,0.14,-0.11,0.21|MPU,MAG,-3354.08,-120.00,-2149.18
1669994168145	>>>	T|ADC|SOL,51,15,115,44|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-3.36,-49.19,943.66|MPU,GYR,-0.04,0.01,0.23|MPU,MAG,-470.00,13491.35,-125.00
1669994169258	>>>	T|ADC|SOL,50,12,116,48|ANG,209|MAG,0,1,1,1|WHL,0|MPU,ACC,0.61,-47.49,953.74|MPU,GYR,0.08,0.05,0.05|MPU,MAG,3560.36,57.47,-110.50
1669994170366	>>>	T|ADC|SOL,46,12,100,47|ANG,214|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.24,-48.89,951.35|MPU,GYR,-0.04,-0.04,0.25|MPU,MAG,3560.36,57.47,-110.50
1669994171475	>>>	T|ADC|SOL,48,12,97,45|ANG,217|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.43,-47.24,943.85|MPU,GYR,-0.03,-0.08,0.18|MPU,MAG,3560.36,-167.44,-130.27
1669994172586	>>>	T|ADC|SOL,50,12,98,48|ANG,216|MAG,0,1,1,1|WHL,0|MPU,ACC,0.43,-47.85,948.73|MPU,GYR,0.02,-0.14,0.25|MPU,MAG,-24850.82,-120.00,-2149.18
1669994172635	<<<	[C|ADC|T]
1669994172690	>>>	T|ADC|SOL,52,18,102,53|ANG,217|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.49,-50.66,944.82|MPU,GYR,0.00,-0.04,0.18|MPU,MAG,-470.00,-2767.07,-125.00
1669994173693	>>>	T|ADC|SOL,47,12,95,48|ANG,218|MAG,0,1,1,1|WHL,0|MPU,ACC,1.71,-37.23,955.51|MPU,GYR,-0.05,-0.11,0.12|MPU,MAG,-3354.08,-120.00,-1992.35
1669994174806	>>>	T|ADC|SOL,51,15,122,47|ANG,208|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.85,-49.56,950.87|MPU,GYR,0.07,0.00,0.17|MPU,MAG,3560.36,57.47,-113.14
1669994175917	>>>	T|ADC|SOL,48,12,114,48|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,1.22,-50.48,952.27|MPU,GYR,0.02,-0.04,0.18|MPU,MAG,-470.00,-120.00,8309.07
1669994177031	>>>	T|ADC|SOL,45,15,107,49|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,2.38,-48.58,950.44|MPU,GYR,0.02,-0.07,0.12|MPU,MAG,3560.36,57.47,-459.73
1669994177642	<<<	[C|ADC|T]
1669994177694	>>>	T|ADC|SOL,48,12,105,48|ANG,211|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.18,-48.52,948.43|MPU,GYR,0.01,-0.09,0.19|MPU,MAG,-470.00,22486.81,-125.00
1669994178137	>>>	T|ADC|SOL,44,12,105,48|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.46,-50.42,948.97|MPU,GYR,0.02,0.00,0.21|MPU,MAG,-9206.19,90.85,-2149.18
